TOPUTMX,TOPUTMY,GNIS_NAME,LOCATIONID,SAMPLEID,BEGDATE,GEAR_TYPE,SPP,RUNNUM,ORIGIN,LIFE_STAGE,ABUNDANCE,QUALABUN,RANGE
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2001-01,2001/08/29,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             8.00000,Present,108-120
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2001-01,2001/08/29,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,            15.00000,Present,50-91
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2001-01,2001/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Adults/Juveniles,            18.00000,Present,50-136
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2001-01,2001/08/29,Backpack Electrofishing,SCL,             1.00000,Wild,Adults/Juveniles,            23.00000,Common,51-81
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2001-01,2001/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,            68.00000,Abundant,63-79
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2001-01,2001/08/29,Backpack Electrofishing,BKT,             3.00000,Wild,YOY,             3.00000,Present,88-102
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2001-01,2001/08/29,Backpack Electrofishing,NRD,             1.00000,Wild,Adult,             3.00000,Present,51-63
        544690.00000,       5140573.00000,Trout Brook,           707.03620,G-08/29/2007-01,2007/08/29,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             3.00000,Present,94-102
        544690.00000,       5140573.00000,Trout Brook,           707.03620,G-08/29/2007-01,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Adults/Juveniles,            15.00000,Common,
        544690.00000,       5140573.00000,Trout Brook,           707.03620,G-08/29/2007-01,2007/08/29,Backpack Electrofishing,CMS,             1.00000,Wild,Adults/Juveniles,             4.00000,Present,
        544690.00000,       5140573.00000,Trout Brook,           707.03620,G-08/29/2007-01,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,            42.00000,Abundant,
        544690.00000,       5140573.00000,Trout Brook,           707.03620,G-08/29/2007-01,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,            42.00000,Abundant,
        544141.00000,       5142615.00000,,           707.03580,G-08/29/2007-02,2007/08/29,Backpack Electrofishing,NSK,             1.00000,Unknown,Adults/Juveniles,             1.00000,,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             1.00000,Wild,Adults/Juveniles,             5.00000,Present,60-80
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Juvenile,             5.00000,Common,50-65
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Juvenile,             5.00000,Common,47-65
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Adults/Juveniles,            14.00000,Common,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,            20.00000,Abundant,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             1.00000,Wild,Adults/Juveniles,             5.00000,Present,61-76
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,           145.00000,Abundant,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,60-78
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             2.00000,Wild,Sublegal,             6.00000,Abundant,83-137
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,WHS,             2.00000,Wild,Juvenile,             6.00000,Common,76-132
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             2.00000,Wild,Adults/Juveniles,            60.00000,Abundant,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             2.00000,Wild,Adults/Juveniles,            10.00000,Common,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             2.00000,Wild,YOY,             5.00000,Abundant,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             3.00000,Wild,Adults/Juveniles,             2.00000,Present,71-82
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Juvenile,             5.00000,Common,47-65
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Juvenile,             5.00000,Common,48-72
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             3.00000,Wild,Legal,             2.00000,Abundant,155-170
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Adults/Juveniles,            10.00000,Common,77-113
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             3.00000,Wild,YOY,             1.00000,Abundant,60
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,WHS,             3.00000,Wild,Juvenile,             1.00000,Common,114
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             1.00000,Hatchery,Legal,             1.00000,Present,217
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             1.00000,Wild,Legal,             4.00000,Abundant,158-200
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             1.00000,Wild,Adults/Juveniles,             3.00000,Present,57-60
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,62-70
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,66-78
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,48-55
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,45-56
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,51-82
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             3.00000,Wild,Sublegal,             4.00000,Abundant,97-121
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,WHS,             1.00000,Wild,Juvenile,            20.00000,Common,72-119
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,NRD,             3.00000,Wild,Adult,             1.00000,Rare,57
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,NRD,             2.00000,Wild,Adult,             2.00000,Rare,52-57
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             2.00000,Wild,Adults/Juveniles,             5.00000,9,58-71
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             2.00000,Wild,Adults/Juveniles,             5.00000,9,62-88
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             2.00000,Wild,Adults/Juveniles,             5.00000,9,64-77
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             2.00000,Wild,YOY,             4.00000,Abundant,64-66
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,            35.00000,Abundant,88-147
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,            20.00000,Abundant,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,60-78
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Adults/Juveniles,            14.00000,Common,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             2.00000,Wild,Adults/Juveniles,             5.00000,9,62-88
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,           145.00000,Abundant,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Juvenile,             5.00000,Common,48-72
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Juvenile,             5.00000,Common,47-65
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             3.00000,Wild,Adults/Juveniles,             2.00000,Present,71-82
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             2.00000,Wild,Adults/Juveniles,            10.00000,Common,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             2.00000,Wild,Adults/Juveniles,            60.00000,Abundant,
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             3.00000,Wild,Sublegal,             4.00000,Abundant,97-121
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             2.00000,Wild,Adults/Juveniles,             5.00000,9,58-71
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             3.00000,Wild,YOY,             1.00000,Abundant,60
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             2.00000,Wild,Adults/Juveniles,             5.00000,9,64-77
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             2.00000,Wild,YOY,             4.00000,Abundant,64-66
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             1.00000,Wild,Adults/Juveniles,             3.00000,Present,57-60
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             1.00000,Wild,Adults/Juveniles,             5.00000,Present,61-76
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,SCL,             1.00000,Wild,Adults/Juveniles,             5.00000,Present,60-80
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Juvenile,             5.00000,Common,50-65
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,NRD,             2.00000,Wild,Adult,             2.00000,Rare,52-57
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,62-70
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Abundant,52-62
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,            35.00000,Abundant,88-147
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Adults/Juveniles,            10.00000,Common,77-113
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,WHS,             3.00000,Wild,Juvenile,             1.00000,Common,114
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,WHS,             2.00000,Wild,Juvenile,             6.00000,Common,76-132
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             3.00000,Wild,Legal,             2.00000,Abundant,155-170
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,NRD,             3.00000,Wild,Adult,             1.00000,Rare,57
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,CCB,             1.00000,Wild,Juvenile,             5.00000,Common,47-65
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,66-78
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,48-55
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,45-56
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BND,             1.00000,Wild,Adults/Juveniles,             5.00000,Abundant,51-82
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             1.00000,Wild,Legal,             4.00000,Abundant,158-200
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             1.00000,Hatchery,Legal,             1.00000,Present,217
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,BKT,             2.00000,Wild,Sublegal,             6.00000,Abundant,83-137
        579089.00000,       5161169.00000,Clark Brook,            47.00130,G-08/29/2007-10,2007/08/29,Backpack Electrofishing,WHS,             1.00000,Wild,Juvenile,            20.00000,Common,72-119
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,BKT,             2.00000,Unknown,Adults/Juveniles,             8.00000,Present,
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,CSK,             3.00000,Unknown,Adults/Juveniles,             3.00000,Rare,
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,LNS,             2.00000,Unknown,Adults/Juveniles,             1.00000,Rare,
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,SCL,             2.00000,Unknown,Adults/Juveniles,            14.00000,Present,
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,CSK,             2.00000,Unknown,Adults/Juveniles,             8.00000,Rare,
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,BND,             2.00000,Unknown,Adults/Juveniles,             4.00000,Rare,
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,CSK,             1.00000,Unknown,Adults/Juveniles,            12.00000,Present,
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,SCL,             1.00000,Unknown,Adults/Juveniles,            22.00000,Common,
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,BND,             1.00000,Unknown,Adults/Juveniles,            33.00000,Common,
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            31.00000,Common,
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,LNS,             1.00000,Unknown,Adults/Juveniles,             2.00000,Rare,
        478804.00000,       5239870.00000,,           706.01400,G-08/30/2006-01,2006/08/30,Backpack Electrofishing,CCB,             1.00000,Unknown,Adults/Juveniles,             1.00000,Rare,
        489494.00000,       5238101.00000,,           706.01500,G-08/31/2006-01,2006/08/31,Backpack Electrofishing,SCL,             1.00000,Unknown,Adults/Juveniles,            46.00000,,
        489494.00000,       5238101.00000,,           706.01500,G-08/31/2006-01,2006/08/31,Backpack Electrofishing,BKT,             2.00000,Unknown,Adults/Juveniles,            49.00000,,
        489494.00000,       5238101.00000,,           706.01500,G-08/31/2006-01,2006/08/31,Backpack Electrofishing,FSD,             3.00000,Unknown,Adults/Juveniles,             1.00000,,
        489494.00000,       5238101.00000,,           706.01500,G-08/31/2006-01,2006/08/31,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,           130.00000,,
        489494.00000,       5238101.00000,,           706.01500,G-08/31/2006-01,2006/08/31,Backpack Electrofishing,BKT,             3.00000,Unknown,Adults/Juveniles,            21.00000,,
        393194.00000,       4948516.00000,Alder Brook,           124.00030,G-09/01/2006-01,2006/09/01,Backpack Electrofishing,BKT,             3.00000,Unknown,Adults/Juveniles,            16.00000,Present,
        393194.00000,       4948516.00000,Alder Brook,           124.00030,G-09/01/2006-01,2006/09/01,Backpack Electrofishing,BKT,             2.00000,Unknown,Adults/Juveniles,            30.00000,Present,
        393194.00000,       4948516.00000,Alder Brook,           124.00030,G-09/01/2006-01,2006/09/01,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            86.00000,Abundant,
        393194.00000,       4948516.00000,Alder Brook,           124.00030,G-09/01/2006-01,2006/09/01,Backpack Electrofishing,BND,             1.00000,Unknown,Adults/Juveniles,           135.00000,Superabundant,
        393194.00000,       4948516.00000,Alder Brook,           124.00030,G-09/01/2006-01,2006/09/01,Backpack Electrofishing,CCB,             1.00000,Unknown,Adults/Juveniles,            13.00000,Present,
        393194.00000,       4948516.00000,Alder Brook,           124.00030,G-09/01/2006-01,2006/09/01,Backpack Electrofishing,PRD,             1.00000,Unknown,Adults/Juveniles,             6.00000,Rare,
        519638.00000,       5141723.00000,,           708.02090,G-09/01/2008-01,2008/09/01,Backpack Electrofishing,BND,             1.00000,Wild,YOY/Juveniles/ Adult,            43.00000,,
        519638.00000,       5141723.00000,,           708.02090,G-09/01/2008-01,2008/09/01,Backpack Electrofishing,CCB,             1.00000,Wild,YOY/Juveniles/ Adult,             4.00000,,
        519638.00000,       5141723.00000,,           708.02090,G-09/01/2008-01,2008/09/01,Backpack Electrofishing,TSK,             1.00000,Wild,YOY/Juveniles/ Adult,             1.00000,,
        519638.00000,       5141723.00000,,           708.02090,G-09/01/2008-01,2008/09/01,Backpack Electrofishing,CSK,             1.00000,Wild,YOY/Juveniles/ Adult,             4.00000,,
        519638.00000,       5141723.00000,,           708.02090,G-09/01/2008-01,2008/09/01,Backpack Electrofishing,SCL,             1.00000,Wild,YOY/Juveniles/ Adult,             1.00000,,
        519638.00000,       5141723.00000,,           708.02090,G-09/01/2008-01,2008/09/01,Backpack Electrofishing,LLS,             1.00000,Wild,YOY/Juveniles/ Adult,             6.00000,,
        519638.00000,       5141723.00000,,           708.02090,G-09/01/2008-01,2008/09/01,Backpack Electrofishing,BKT,             1.00000,Wild,YOY/Juveniles/ Adult,            22.00000,,
        515998.00000,       5140771.00000,,           708.02020,G-09/01/2008-02,2008/09/01,Backpack Electrofishing,SCL,             1.00000,Wild,YOY/Juveniles/ Adult,             2.00000,,
        515998.00000,       5140771.00000,,           708.02020,G-09/01/2008-02,2008/09/01,Backpack Electrofishing,FLF,             1.00000,Wild,YOY/Juveniles/ Adult,             1.00000,,
        515998.00000,       5140771.00000,,           708.02020,G-09/01/2008-02,2008/09/01,Backpack Electrofishing,LLS,             1.00000,Wild,YOY/Juveniles/ Adult,             4.00000,,
        515998.00000,       5140771.00000,,           708.02020,G-09/01/2008-02,2008/09/01,Backpack Electrofishing,BND,             1.00000,Wild,YOY/Juveniles/ Adult,            41.00000,,
        498659.00000,       5148120.00000,,           708.01910,G-09/02/2008-01,2008/09/02,Backpack Electrofishing,BKT,             1.00000,Wild,YOY/Juveniles/ Adult,             8.00000,,
        498659.00000,       5148120.00000,,           708.01910,G-09/02/2008-01,2008/09/02,Backpack Electrofishing,BND,             1.00000,Wild,YOY/Juveniles/ Adult,            10.00000,,
        498659.00000,       5148120.00000,,           708.01910,G-09/02/2008-01,2008/09/02,Backpack Electrofishing,CCB,             1.00000,Wild,YOY/Juveniles/ Adult,             1.00000,,
        498903.00000,       5146471.00000,,           708.01900,G-09/02/2008-02,2008/09/02,Backpack Electrofishing,BKT,             1.00000,Wild,YOY/Juveniles/ Adult,            10.00000,,
        498903.00000,       5146471.00000,,           708.01900,G-09/02/2008-02,2008/09/02,Backpack Electrofishing,BND,             1.00000,Wild,YOY/Juveniles/ Adult,            14.00000,,
        517030.00000,       5140360.00000,,           708.02080,G-09/03/2008-01,2008/09/03,Backpack Electrofishing,CCB,             1.00000,Wild,YOY/Juveniles/ Adult,             2.00000,,
        517030.00000,       5140360.00000,,           708.02080,G-09/03/2008-01,2008/09/03,Backpack Electrofishing,BND,             1.00000,Wild,YOY/Juveniles/ Adult,            18.00000,,
        517030.00000,       5140360.00000,,           708.02080,G-09/03/2008-01,2008/09/03,Backpack Electrofishing,LCB,             1.00000,Wild,YOY/Juveniles/ Adult,             2.00000,,
        517030.00000,       5140360.00000,,           708.02080,G-09/03/2008-01,2008/09/03,Backpack Electrofishing,FLF,             1.00000,Wild,YOY/Juveniles/ Adult,            12.00000,,
        517030.00000,       5140360.00000,,           708.02080,G-09/03/2008-01,2008/09/03,Backpack Electrofishing,CMS,             1.00000,Wild,YOY/Juveniles/ Adult,             2.00000,,
        517030.00000,       5140360.00000,,           708.02080,G-09/03/2008-01,2008/09/03,Backpack Electrofishing,SCL,             1.00000,Wild,YOY/Juveniles/ Adult,             2.00000,,
        517030.00000,       5140360.00000,,           708.02080,G-09/03/2008-01,2008/09/03,Backpack Electrofishing,LLS,             1.00000,Wild,YOY/Juveniles/ Adult,            13.00000,,
        517030.00000,       5140360.00000,,           708.02080,G-09/03/2008-01,2008/09/03,Backpack Electrofishing,WHS,             1.00000,Wild,YOY/Juveniles/ Adult,             3.00000,,
        512464.00000,       5148591.00000,,           708.02060,G-09/03/2008-02,2008/09/03,Backpack Electrofishing,SCL,             1.00000,Wild,YOY/Juveniles/ Adult,             3.00000,,
        512464.00000,       5148591.00000,,           708.02060,G-09/03/2008-02,2008/09/03,Backpack Electrofishing,BKT,             1.00000,Wild,YOY/Juveniles/ Adult,             7.00000,,
        509434.00000,       5152248.00000,,           708.02140,G-09/03/2008-03,2008/09/03,Backpack Electrofishing,CCB,             1.00000,Wild,YOY/Juveniles/ Adult,             8.00000,,
        509434.00000,       5152248.00000,,           708.02140,G-09/03/2008-03,2008/09/03,Backpack Electrofishing,SCL,             1.00000,Wild,YOY/Juveniles/ Adult,             1.00000,,
        509434.00000,       5152248.00000,,           708.02140,G-09/03/2008-03,2008/09/03,Backpack Electrofishing,BNS,             1.00000,Wild,YOY/Juveniles/ Adult,             1.00000,,
        509434.00000,       5152248.00000,,           708.02140,G-09/03/2008-03,2008/09/03,Backpack Electrofishing,BKT,             1.00000,Wild,Adults/Juveniles,             2.00000,,
        509434.00000,       5152248.00000,,           708.02140,G-09/03/2008-03,2008/09/03,Backpack Electrofishing,CMS,             1.00000,Wild,YOY/Juveniles/ Adult,             1.00000,,
        509434.00000,       5152248.00000,,           708.02140,G-09/03/2008-03,2008/09/03,Backpack Electrofishing,BND,             1.00000,Wild,YOY/Juveniles/ Adult,            30.00000,,
        498492.00000,       5141381.00000,,           708.01840,G-09/04/2008-01,2008/09/04,Backpack Electrofishing,SCL,             1.00000,Wild,YOY/Juveniles/ Adult,             8.00000,,
        498492.00000,       5141381.00000,,           708.01840,G-09/04/2008-01,2008/09/04,Backpack Electrofishing,BKT,             1.00000,Wild,YOY/Juveniles/ Adult,            24.00000,,
        496734.00000,       5141466.00000,,           708.01850,G-09/04/2008-02,2008/09/04,Backpack Electrofishing,BND,             1.00000,Wild,YOY/Juveniles/ Adult,            22.00000,,
        496734.00000,       5141466.00000,,           708.01850,G-09/04/2008-02,2008/09/04,Backpack Electrofishing,BKT,             1.00000,Wild,YOY/Juveniles/ Adult,             6.00000,,
        494719.00000,       5142334.00000,,           708.01860,G-09/04/2008-03,2008/09/04,Backpack Electrofishing,LLS,             1.00000,Wild,YOY/Juveniles/ Adult,             3.00000,,
        494719.00000,       5142334.00000,,           708.01860,G-09/04/2008-03,2008/09/04,Backpack Electrofishing,BKT,             1.00000,Wild,YOY/Juveniles/ Adult,            11.00000,,
        494719.00000,       5142334.00000,,           708.01860,G-09/04/2008-03,2008/09/04,Backpack Electrofishing,SCL,             1.00000,Wild,YOY/Juveniles/ Adult,             5.00000,,
        494719.00000,       5142334.00000,,           708.01860,G-09/04/2008-03,2008/09/04,Backpack Electrofishing,BND,             1.00000,Wild,YOY/Juveniles/ Adult,            31.00000,,
        494719.00000,       5142334.00000,,           708.01860,G-09/04/2008-03,2008/09/04,Backpack Electrofishing,WHS,             1.00000,Wild,YOY/Juveniles/ Adult,             2.00000,,
        494719.00000,       5142334.00000,,           708.01860,G-09/04/2008-03,2008/09/04,Backpack Electrofishing,CSK,             1.00000,Wild,YOY/Juveniles/ Adult,             1.00000,,
        494719.00000,       5142334.00000,,           708.01860,G-09/04/2008-03,2008/09/04,Backpack Electrofishing,CCB,             1.00000,Wild,YOY/Juveniles/ Adult,             3.00000,,
        494719.00000,       5142334.00000,,           708.01860,G-09/04/2008-03,2008/09/04,Backpack Electrofishing,LCB,             1.00000,Wild,YOY/Juveniles/ Adult,             5.00000,,
