Basin,Stem,Station,Date,Species,Average,Minimum,Maximum,Body,Town,Latitude,Longitude,,,,,,,,
4,2,18,990715,crkchbskr,81.0,81,81,FallsR/TannerWashoutTrail,Exeter,41.60146,-71.74883,,,,,,,,
4,2,18,990715,eel,428.5,138,625,FallsR/TannerWashoutTrail,Exeter,41.60146,-71.74883,,,,,,,,
4,2,18,990715,lmb,43.0,36,49,FallsR/TannerWashoutTrail,Exeter,41.60146,-71.74883,,,,,,,,
4,2,18,990715,lngndc,98.6,46,127,FallsR/TannerWashoutTrail,Exeter,41.60146,-71.74883,,,,,,,,
4,2,18,990715,tssdtr,71.0,71,71,FallsR/TannerWashoutTrail,Exeter,41.60146,-71.74883,,,,,,,,
4,2,18,990715,wtsuck,105.8,38,231,FallsR/TannerWashoutTrail,Exeter,41.60146,-71.74883,,,,,,,,
4,2,18,990715,yperch,88.7,73,127,FallsR/TannerWashoutTrail,Exeter,41.60146,-71.74883,,,,,,,,
4,2,19,990716,atlsalm,43.6,40,47,ParrisBk/OldVoluntownRd,Exeter,41.58838,-71.76577,,,,,,,,
4,2,19,990716,blkndce,62.8,44,75,ParrisBk/OldVoluntownRd,Exeter,41.58838,-71.76577,,,,,,,,
4,2,19,990716,brktrt,114.6,48,203,ParrisBk/OldVoluntownRd,Exeter,41.58838,-71.76577,,,,,,,,
4,2,19,990716,rdfnpick,144.5,131,158,ParrisBk/OldVoluntownRd,Exeter,41.58838,-71.76577,,,,,,,,
4,2,20,990719,atlsalm,55.3,52,65,BrushyBk/SawMillRd,Hopkinton,41.52864,-71.73692,,,,,,,,
4,2,20,990719,blgl,57.0,57,57,BrushyBk/SawMillRd,Hopkinton,41.52864,-71.73692,,,,,,,,
4,2,20,990719,brktrt,121.2,58,255,BrushyBk/SawMillRd,Hopkinton,41.52864,-71.73692,,,,,,,,
4,2,20,990719,eel,167.5,135,200,BrushyBk/SawMillRd,Hopkinton,41.52864,-71.73692,,,,,,,,
4,2,20,990719,pmpknsd,84.0,84,84,BrushyBk/SawMillRd,Hopkinton,41.52864,-71.73692,,,,,,,,
4,2,20,990719,wtsuck,134.4,115,148,BrushyBk/SawMillRd,Hopkinton,41.52864,-71.73692,,,,,,,,
4,2,21,990719,brbull,154.0,154,154,WoodyHillBr/SkunkHill&MtTomRd,Exeter,41.55857,-71.73350,,,,,,,,
4,2,21,990719,eel,475.0,475,475,WoodyHillBr/SkunkHill&MtTomRd,Exeter,41.55857,-71.73350,,,,,,,,
4,2,21,990719,gldshnr,115.3,112,122,WoodyHillBr/SkunkHill&MtTomRd,Exeter,41.55857,-71.73350,,,,,,,,
4,2,21,990719,rdfnpick,114.0,114,114,WoodyHillBr/SkunkHill&MtTomRd,Exeter,41.55857,-71.73350,,,,,,,,
4,2,22,990720,atlsalm,87.2,50,155,MoscowBk/SawMillRd,Hopkinton,41.52726,-71.73643,,,,,,,,
4,2,22,990720,blgl,61.1,52,71,MoscowBk/SawMillRd,Hopkinton,41.52726,-71.73643,,,,,,,,
4,2,22,990720,brbull,94.7,84,106,MoscowBk/SawMillRd,Hopkinton,41.52726,-71.73643,,,,,,,,
4,2,22,990720,chnpick,281.0,87,475,MoscowBk/SawMillRd,Hopkinton,41.52726,-71.73643,,,,,,,,
4,2,22,990720,eel,417.5,160,675,MoscowBk/SawMillRd,Hopkinton,41.52726,-71.73643,,,,,,,,
4,2,22,990720,lmb,56.9,48,81,MoscowBk/SawMillRd,Hopkinton,41.52726,-71.73643,,,,,,,,
4,2,22,990720,pmpknsd,86.3,63,102,MoscowBk/SawMillRd,Hopkinton,41.52726,-71.73643,,,,,,,,
4,2,22,990720,wtsuck,91.0,42,202,MoscowBk/SawMillRd,Hopkinton,41.52726,-71.73643,,,,,,,,
4,2,23,990721,brktrt,177.0,164,190,Tributary/CanonchetBk/CanonchetRd,Hopkinton,41.48738,-71.74609,,,,,,,,
4,2,23,990721,cmnshnr,114.6,39,158,Tributary/CanonchetBk/CanonchetRd,Hopkinton,41.48738,-71.74609,,,,,,,,
4,2,23,990721,eel,333.3,250,400,Tributary/CanonchetBk/CanonchetRd,Hopkinton,41.48738,-71.74609,,,,,,,,
4,2,23,990721,lmb,104.3,95,115,Tributary/CanonchetBk/CanonchetRd,Hopkinton,41.48738,-71.74609,,,,,,,,
4,2,23,990721,tssdtr,59.0,30,69,Tributary/CanonchetBk/CanonchetRd,Hopkinton,41.48738,-71.74609,,,,,,,,
4,2,23,990721,wtsuck,54.7,51,60,Tributary/CanonchetBk/CanonchetRd,Hopkinton,41.48738,-71.74609,,,,,,,,
4,2,24,990721,brktrt,82.5,66,96,CanonchetBrk/LawtonFosterRdNorth,Hopkinton,41.48481,-71.75778,,,,,,,,
4,2,25,990722,brktrt,154.9,61,216,CanonchetBrk/PalmerCircle,Hopkinton,41.47811,-71.73442,,,,,,,,
4,2,25,990722,cmnshnr,95.2,64,116,CanonchetBrk/PalmerCircle,Hopkinton,41.47811,-71.73442,,,,,,,,
4,2,25,990722,eel,273.2,100,575,CanonchetBrk/PalmerCircle,Hopkinton,41.47811,-71.73442,,,,,,,,
4,2,25,990722,fllfsh,151.3,82,253,CanonchetBrk/PalmerCircle,Hopkinton,41.47811,-71.73442,,,,,,,,
4,2,25,990722,lmb,49.0,49,49,CanonchetBrk/PalmerCircle,Hopkinton,41.47811,-71.73442,,,,,,,,
4,2,25,990722,rdfnpick,164.2,85,211,CanonchetBrk/PalmerCircle,Hopkinton,41.47811,-71.73442,,,,,,,,
4,2,25,990722,tssdtr,62.7,54,86,CanonchetBrk/PalmerCircle,Hopkinton,41.47811,-71.73442,,,,,,,,
4,2,25,990722,wtsuck,47.4,36,60,CanonchetBrk/PalmerCircle,Hopkinton,41.47811,-71.73442,,,,,,,,
4,2,26,990722,no fish,0.0,0,0,PlainPond/RockvilleAltonRd/BlackFarmManagementArea,Hopkinton,41.46840,-71.72424,,,,,,,,
4,2,27,990723,atlsalm,53.9,30,65,Tributary/WoodRiver/AltonBradfordRd(Rt91),Hopkinton,41.43816,-71.72372,,,,,,,,
4,2,27,990723,brktrt,108.0,52,204,Tributary/WoodRiver/AltonBradfordRd(Rt91),Hopkinton,41.43816,-71.72372,,,,,,,,
4,2,27,990723,eel,380.0,330,430,Tributary/WoodRiver/AltonBradfordRd(Rt91),Hopkinton,41.43816,-71.72372,,,,,,,,
4,2,27,990723,rdfnpick,167.0,167,167,Tributary/WoodRiver/AltonBradfordRd(Rt91),Hopkinton,41.43816,-71.72372,,,,,,,,
4,2,27,990723,tssdtr,63.5,52,72,Tributary/WoodRiver/AltonBradfordRd(Rt91),Hopkinton,41.43816,-71.72372,,,,,,,,
4,2,27,990723,wtsuck,58.0,58,58,Tributary/WoodRiver/AltonBradfordRd(Rt91),Hopkinton,41.43816,-71.72372,,,,,,,,
4,2,28,990804,atlsalm,74.6,58,156,FlatR(near confluence with Falls R.),Exeter,41.57883,-71.71876,,,,,,,,
4,2,28,990804,brktrt,66.8,47,122,FlatR(near confluence with Falls R.),Exeter,41.57883,-71.71876,,,,,,,,
4,2,28,990804,eel,305.0,220,350,FlatR(near confluence with Falls R.),Exeter,41.57883,-71.71876,,,,,,,,
4,2,28,990804,fllfsh,174.7,167,180,FlatR(near confluence with Falls R.),Exeter,41.57883,-71.71876,,,,,,,,
4,2,28,990804,lmb,56.9,50,68,FlatR(near confluence with Falls R.),Exeter,41.57883,-71.71876,,,,,,,,
4,2,28,990804,lngndc,58.9,39,114,FlatR(near confluence with Falls R.),Exeter,41.57883,-71.71876,,,,,,,,
4,2,28,990804,rdfnpick,153.0,153,153,FlatR(near confluence with Falls R.),Exeter,41.57883,-71.71876,,,,,,,,
4,2,28,990804,tssdtr,60.6,44,76,FlatR(near confluence with Falls R.),Exeter,41.57883,-71.71876,,,,,,,,
4,2,28,990804,yperch,60.0,56,65,FlatR(near confluence with Falls R.),Exeter,41.57883,-71.71876,,,,,,,,
4,2,29,990806,blgl,86.7,64,177,RoaringBk/SummitRd-FryingPanPond,Hopkinton,41.55307,-71.70411,,,,,,,,
4,2,29,990806,brbull,115.8,36,170,RoaringBk/SummitRd-FryingPanPond,Hopkinton,41.55307,-71.70411,,,,,,,,
4,2,29,990806,chnpick,196.0,196,196,RoaringBk/SummitRd-FryingPanPond,Hopkinton,41.55307,-71.70411,,,,,,,,
4,2,29,990806,eel,154.0,120,210,RoaringBk/SummitRd-FryingPanPond,Hopkinton,41.55307,-71.70411,,,,,,,,
4,2,29,990806,fllfsh,142.4,130,152,RoaringBk/SummitRd-FryingPanPond,Hopkinton,41.55307,-71.70411,,,,,,,,
4,2,29,990806,lmb,89.2,55,136,RoaringBk/SummitRd-FryingPanPond,Hopkinton,41.55307,-71.70411,,,,,,,,
4,2,29,990806,lngndc,86.6,50,119,RoaringBk/SummitRd-FryingPanPond,Hopkinton,41.55307,-71.70411,,,,,,,,
4,2,29,990806,pmpknsd,125.3,106,153,RoaringBk/SummitRd-FryingPanPond,Hopkinton,41.55307,-71.70411,,,,,,,,
4,2,29,990806,rdfnpick,91.7,72,150,RoaringBk/SummitRd-FryingPanPond,Hopkinton,41.55307,-71.70411,,,,,,,,
4,2,29,990806,tssdtr,63.3,58,72,RoaringBk/SummitRd-FryingPanPond,Hopkinton,41.55307,-71.70411,,,,,,,,
4,2,29,990806,wtsuck,186.0,186,186,RoaringBk/SummitRd-FryingPanPond,Hopkinton,41.55307,-71.70411,,,,,,,,
4,2,30,990817,blgl,78.8,62,109,ParrisBk(outflow from Tippicansett Pond),West Greenwich,41.59992,-71.77811,,,,,,,,
4,2,30,990817,brbull,101.9,88,136,ParrisBk(outflow from Tippicansett Pond),West Greenwich,41.59992,-71.77811,,,,,,,,
4,2,30,990817,crkchbskr,118.0,118,118,ParrisBk(outflow from Tippicansett Pond),West Greenwich,41.59992,-71.77811,,,,,,,,
4,2,30,990817,lmb,63.1,49,82,ParrisBk(outflow from Tippicansett Pond),West Greenwich,41.59992,-71.77811,,,,,,,,
4,2,30,990817,swmpdtr,49.0,49,49,ParrisBk(outflow from Tippicansett Pond),West Greenwich,41.59992,-71.77811,,,,,,,,
4,2,31,1000504,blgl,161.9,31,236,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,blkcrp,265.0,240,315,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,brbull,343.0,335,355,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,brdlshnr,41.0,39,44,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,brntrt,431.3,355,641,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,chnpick,275.2,149,407,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,cmnshnr,85.0,85,85,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,crkchbskr,78.8,48,121,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,eel,384.0,252,470,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,gldshnr,132.0,60,229,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,lmb,316.1,66,428,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,pmpknsd,123.8,48,189,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,rdbrst,118.3,64,214,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,rnbwtrt,353.5,303,416,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000504,yperch,189.3,91,310,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,31,1000705,rdfnpick,92.0,92,92,Alton Pond,Richmond-Hopkinton,41.44069,-71.71989,,,,,,,,
4,2,32,1000822,atlsalm,164.8,71,199,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,blgl,85.8,61,215,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,blkcrp,110.0,110,110,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,brbull,120.8,117,124,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,brktrt,198.8,180,225,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,brntrt,298.5,295,301,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,chnpick,202.4,117,283,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,cmnshnr,82.2,53,132,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,crkchbskr,111.6,95,152,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,eel,379.6,125,675,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,fllfsh,105.0,71,204,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,lmb,125.0,125,125,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,lngndc,96.5,48,126,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,pmpknsd,98.0,98,98,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,rdbrst,105.8,52,180,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,rnbwtrt,339.0,339,339,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,tssdtr,60.4,39,73,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,32,1000822,wtsuck,166.5,141,203,Wood River/S. Switch Rd. + Mechanic St.,Richmond-Hopkinton,41.49670,-71.71637,,,,,,,,
4,2,33,1040618,atlsalm,98.9,27,144,Acid Factory Bk/Sprague Rd.,West Greenwhich,41.61382,-71.71819,,,,,,,,
4,2,33,1040618,blgl,87.0,58,108,Acid Factory Bk/Sprague Rd.,West Greenwhich,41.61382,-71.71819,,,,,,,,
4,2,33,1040618,brktrt,151.6,103,255,Acid Factory Bk/Sprague Rd.,West Greenwhich,41.61382,-71.71819,,,,,,,,
4,2,33,1040618,chnpick,177.0,164,190,Acid Factory Bk/Sprague Rd.,West Greenwhich,41.61382,-71.71819,,,,,,,,
4,2,33,1040618,eel,350.0,330,370,Acid Factory Bk/Sprague Rd.,West Greenwhich,41.61382,-71.71819,,,,,,,,
4,2,33,1040618,lngndc,93.1,65,121,Acid Factory Bk/Sprague Rd.,West Greenwhich,41.61382,-71.71819,,,,,,,,
4,2,33,1040618,pmpknsd,82.8,77,90,Acid Factory Bk/Sprague Rd.,West Greenwhich,41.61382,-71.71819,,,,,,,,
4,2,33,1040618,rdfnpick,122.0,122,122,Acid Factory Bk/Sprague Rd.,West Greenwhich,41.61382,-71.71819,,,,,,,,
4,2,33,1040618,tssdtr,66.0,62,70,Acid Factory Bk/Sprague Rd.,West Greenwhich,41.61382,-71.71819,,,,,,,,
4,2,33,1101007,blkndce,78.0,78,78,Acid Factory Brook/Sprague Rd,West Greenwich,41.61382,-71.71819,,,,,,,,
4,2,33,1101007,brktrt,175.8,140,225,Acid Factory Brook/Sprague Rd,West Greenwich,41.61382,-71.71819,,,,,,,,
4,2,33,1101007,lngndcce,-,70,100,Acid Factory Brook/Sprague Rd,West Greenwich,41.61382,-71.71819,,,,,,,,
4,2,33,1101007,tssdtr,60.0,60,60,Acid Factory Brook/Sprague Rd,West Greenwich,41.61382,-71.71819,,,,,,,,
4,2,33,1101007,yperch,60.0,60,60,Acid Factory Brook/Sprague Rd,West Greenwich,41.61382,-71.71819,,,,,,,,
4,2,34,1050803,brbull,374.0,374,374,Tillinghast Pond,West Greenwich,41.64755,-71.75641,,,,,,,,
4,2,34,1050803,chnpick,243.1,72,412,Tillinghast Pond,West Greenwich,41.64755,-71.75641,,,,,,,,
4,2,34,1050803,eel,473.0,142,600,Tillinghast Pond,West Greenwich,41.64755,-71.75641,,,,,,,,
4,2,34,1050803,gldshnr,79.5,43,166,Tillinghast Pond,West Greenwich,41.64755,-71.75641,,,,,,,,
4,2,34,1050803,lmb,352.5,49,465,Tillinghast Pond,West Greenwich,41.64755,-71.75641,,,,,,,,
4,2,34,1050803,pmpknsd,110.5,40,172,Tillinghast Pond,West Greenwich,41.64755,-71.75641,,,,,,,,
4,2,34,1050803,yperch,169.8,52,291,Tillinghast Pond,West Greenwich,41.64755,-71.75641,,,,,,,,
4,2,35,1090819,bndsnfsh,53.3,50,56,Diamond Brook/Carolina access,Richmond,41.4823,71.70457,,,,,,,,
4,2,35,1090819,rdfnpick,95.7,37,149,Diamond Brook/Carolina access,Richmond,41.4823,71.70457,,,,,,,,
4,2,36,1090819,blgl,103.0,103,103,Diamond Brook/Switch Road,Richmond,41.48026,71.70922,,,,,,,,
4,2,36,1090819,brbull,73.6,62,88,Diamond Brook/Switch Road,Richmond,41.48026,71.70922,,,,,,,,
4,2,36,1090819,cmnshnr,75.0,68,82,Diamond Brook/Switch Road,Richmond,41.48026,71.70922,,,,,,,,
4,2,36,1090819,crkchbskr,83.3,71,94,Diamond Brook/Switch Road,Richmond,41.48026,71.70922,,,,,,,,
4,2,36,1090819,gldshnr,70.9,35,98,Diamond Brook/Switch Road,Richmond,41.48026,71.70922,,,,,,,,
4,2,36,1090819,lmb,70.0,70,70,Diamond Brook/Switch Road,Richmond,41.48026,71.70922,,,,,,,,
4,2,36,1090819,rdfnpick,93.7,63,133,Diamond Brook/Switch Road,Richmond,41.48026,71.70922,,,,,,,,
4,2,36,1090922,brbull,0.0,0,0,Diamond Brook/Switch Road,Richmond,41.48026,71.70922,,,,,,,,
4,2,36,1090922,crkchbskr,0.0,0,0,Diamond Brook/Switch Road,Richmond,41.48026,71.70922,,,,,,,,
4,2,36,1090922,gldshnr,0.0,0,0,Diamond Brook/Switch Road,Richmond,41.48026,71.70922,,,,,,,,
4,2,36,1090922,rdfnpick,0.0,0,0,Diamond Brook/Switch Road,Richmond,41.48026,71.70922,,,,,,,,
4,2,37,1101014,atlsalm,120.4,63,163,Parris Brook/Ten Rod Rd (Rt165),Exeter,41.57823,71.75265,,,,,,,,
4,2,37,1101014,brktrt,144.5,64,224,Parris Brook/Ten Rod Rd (Rt165),Exeter,41.57823,71.75265,,,,,,,,
4,2,37,1101014,lngndce,124.2,87,163,Parris Brook/Ten Rod Rd (Rt165),Exeter,41.57823,71.75265,,,,,,,,
4,2,37,1101014,rdfnpick,117.5,90,145,Parris Brook/Ten Rod Rd (Rt165),Exeter,41.57823,71.75265,,,,,,,,
4,2,38,1120926,blkndce,73.3,72,74,Phillips Brook/Shoop Rd./Alton Jones,West Greenwich,413649.2,714335.1,,,,,,,,
4,2,38,1120926,brktrt,92.4,53,183,Phillips Brook/Shoop Rd./Alton Jones,West Greenwich,413649.2,714335.1,,,,,,,,
4,2,38,1120926,rdfnpick,129.0,129,129,Phillips Brook/Shoop Rd./Alton Jones,West Greenwich,413649.2,714335.1,,,,,,,,
4,3,1,940405,wtsuck,403.0,,,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,950907,bndsnfsh,~75,,3,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,950907,brbull,~75,,3,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,950907,swmpdtr,~50,,3,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,blgl,196.7,147,222,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,blkcrp,247.0,195,291,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,brbull,323.0,296,361,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,chnpick,219.7,49,387,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,crkchbskr,312.0,312,312,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,eel,339.4,175,520,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,gldshnr,164.1,90,230,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,lmb,332.7,72,445,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,npike,552.0,552,552,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,pmpknsd,147.0,54,208,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,wperch,218.0,92,264,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980609,yperch,155.6,25,246,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980903,bndkilli,50.0,50,50,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,980903,swmpdtr,40.0,40,40,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1031124,blgl,0.0,0,0,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1031124,blkcrp,0.0,0,0,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1031124,chnpick,0.0,0,0,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1031124,eel,280.0,280,280,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1031124,fllfsh,126.0,126,126,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1031124,lmb,0.0,0,0,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1031124,npike,0.0,0,0,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1031124,pmpknsd,0.0,0,0,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1031124,wperch,0.0,0,0,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1031124,wtcat,133.0,133,133,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1031124,yperch,0.0,0,0,Worden Pond,South Kingstown,41.43319,-71.57172,,,,,,,,
4,3,1,1120917,alewife,103.0,70,122,Worden Pond,South Kingstown,,,,,,,,,,
4,3,1,1120917,blgl,77.0,49,133,Worden Pond,South Kingstown,,,,,,,,,,
4,3,1,1120917,blkcrp,247.0,247,247,Worden Pond,South Kingstown,,,,,,,,,,
4,3,1,1120917,brbull,238.3,142,289,Worden Pond,South Kingstown,,,,,,,,,,
4,3,1,1120917,chnpick,283.3,276,290,Worden Pond,South Kingstown,,,,,,,,,,
4,3,1,1120917,eel,430.0,430,430,Worden Pond,South Kingstown,,,,,,,,,,
4,3,1,1120917,gldshnr,185.0,141,229,Worden Pond,South Kingstown,,,,,,,,,,
4,3,1,1120917,lmb,219.0,60,364,Worden Pond,South Kingstown,,,,,,,,,,
4,3,1,1120917,pmpknsd,115.7,87,154,Worden Pond,South Kingstown,,,,,,,,,,
4,3,1,1120917,rdfnpick,420.0,420,420,Worden Pond,South Kingstown,,,,,,,,,,
4,3,1,1120917,wperch,195.7,80,279,Worden Pond,South Kingstown,,,,,,,,,,
4,3,1,1120917,yperch,133.4,72,232,Worden Pond,South Kingstown,,,,,,,,,,
4,3,2,980702,chnpick,259.2,54,560,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,980702,crkchbskr,140.0,140,140,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,980702,eel,373.3,320,420,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,980702,gldshnr,105.2,35,190,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,980702,lmb,386.3,250,467,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,980702,pmpknsd,92.1,56,160,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,980702,rnbwtrt,364.5,328,400,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,980702,wperch,252.2,236,260,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,980702,yperch,124.2,32,196,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,980903,bndkilli,50.0,50,50,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,980903,bndsnfsh,27.7,19,32,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,980903,swmpdtr,40.0,40,40,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,991021,blgl,0.0,0,0,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,991021,chnpick,0.0,0,0,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,991021,crkchbskr,0.0,0,0,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,991021,gldshnr,0.0,0,0,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,991021,lmb,0.0,0,0,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,991021,pmpknsd,0.0,0,0,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,991021,rdfnpick,277.0,277,277,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,991021,wperch,0.0,0,0,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,2,991021,yperch,0.0,0,0,Tucker Pond,South Kingstown,41.42283,-71.55189,,,,,,,,
4,3,3,980513,blgl,183.1,38,227,Larken Pond,South Kingstown,41.46991,-71.55697,,,,,,,,
4,3,3,980513,blkcrp,310.0,305,315,Larken Pond,South Kingstown,41.46991,-71.55697,,,,,,,,
4,3,3,980513,bndkilli,56.2,43,78,Larken Pond,South Kingstown,41.46991,-71.55697,,,,,,,,
4,3,3,980513,chnpick,340.0,340,340,Larken Pond,South Kingstown,41.46991,-71.55697,,,,,,,,
4,3,3,980513,eel,366.9,250,475,Larken Pond,South Kingstown,41.46991,-71.55697,,,,,,,,
4,3,3,980513,lmb,312.0,215,540,Larken Pond,South Kingstown,41.46991,-71.55697,,,,,,,,
4,3,3,980513,pmpknsd,191.0,107,235,Larken Pond,South Kingstown,41.46991,-71.55697,,,,,,,,
4,3,3,980513,yperch,84.9,63,313,Larken Pond,South Kingstown,41.46991,-71.55697,,,,,,,,
4,3,3,980902,bndkilli,50.0,50,50,Larken Pond,South Kingstown,41.46991,-71.55697,,,,,,,,
